"seqnames","start","end","strand","name","idx","Log2FC","FDR","MeanDiff"
"chr2",116067225,116085911,1,"G630016G05Rik",1194,-2.06711279835725,0.00964013050905495,-0.628756192758638
"chrX",81458122,81419575,2,"4930595M18Rik",554,-1.96844534780935,0.0100949661086272,-0.205292566544371
"chr19",6925380,6922426,2,"Catsperz",168,-1.02254665783675,0.0104525498114631,-1.5748783834553
"chrX",52422515,52422407,2,"Mir717",310,-1.12857578593008,0.0104764915830474,-1.25680474275273
"chrX",102866353,102859187,2,"1700031F05Rik",663,-1.22390101753628,0.0105046356346963,-1.15212287848223
"chrX",100524838,100546108,1,"Dgat2l6",627,-1.23778186303139,0.0105906731012805,-0.78556143324105
"chr6",52165674,52169451,1,"Hoxaas2",378,-1.15326266806789,0.0107030471748295,-2.19361126939015
"chrX",155623327,155569736,2,"Ptchd1",972,-1.32429205240235,0.010967656685233,-0.577170789610743
"chr11",19018969,18880428,2,"Meis1",130,-1.41941675602182,0.0112666469340285,-0.767903715083485
"chrX",133981812,133936385,2,"Sytl4",770,-1.22145550292577,0.0114139064321888,-0.701024686942003
"chrX",135598777,135579787,2,"Nxf7",801,-1.22142270167787,0.0114139064321888,-0.517634759637869
"chrX",134308084,134363104,1,"Cenpi",778,-1.173213332747,0.0116038483703635,-0.518829950404381
"chr18",61397900,61397835,2,"Mir378a",427,-1.71335520797469,0.0122722695831289,-0.849707537831921
"chrX",85249677,85270291,1,"Fthl17a",557,-1.40173631276138,0.0123003773695851,-0.667732589860555
"chrX",135839034,135844730,1,"Gprasp2",809,-1.27320066687632,0.0123139335471689,-0.556317580257253
"chr11",35121456,35708507,1,"Slit3",236,-1.03541835225928,0.0123525877515204,-2.14107358813807
"chrX",106187100,106203699,1,"Pgk1",705,-1.43523313905402,0.012733153262567,-0.503463764121011
"chr11",100970617,100956736,2,"Cavin1",1406,-1.25100019045328,0.0127716817160856,-0.942415467685277
"chrX",106011899,105968084,2,"Magt1",701,-1.34009399099577,0.0138581620622632,-0.822511876175658
"chrX",146962513,147197277,1,"Htr2c",893,-1.30234292116347,0.0139926039611483,-0.547463462672074
"chrX",133688993,133582860,2,"Pcdh19",765,-1.04307659327714,0.0140549442309662,-0.827902833227276
"chrX",100429013,100429885,1,"Otud6a",625,-1.0592405282587,0.0145528598042304,-1.15124408705909
"chr10",81430794,81396191,2,"Nfic",669,-1.17958127531169,0.0146293629707132,-0.65865907456136
"chr2",116067444,115861264,2,"Meis2",1193,-1.05242026306828,0.0146293629707132,-0.717488221302709
"chr15",103310438,103308235,2,"Gpr84",902,-1.25503403058805,0.0149092939965597,-0.849927999466028
"chrX",107403360,107397195,2,"Itm2a",717,-1.08123617928153,0.0152132547357278,-0.499927140670307
"chrX",157818435,157821060,1,"Klhl34",980,-1.26143791013522,0.0156010614886503,-0.62185367902902
"chrX",136779721,136757674,2,"Glra4",830,-1.22382621943793,0.016176523966781,-0.561561479338726
"chrX",97377209,97333841,2,"Eda2r",613,-1.19234603528343,0.016320987998584,-0.328707933398382
"chrX",100381097,100381185,1,"Mir676",623,-1.31315523790345,0.0171836371296452,-1.00473215419501
"chrX",153832293,153834240,1,"Spin2c",954,-1.19940969033618,0.0173878834484977,-0.733732082536653
"chrX",12673639,12654879,2,"1810030O07Rik",113,-1.22843935063185,0.0175261831623725,-0.495780800150459
"chr6",145865420,145858243,2,"Bhlhe41",1271,-1.33296713843954,0.017544033070291,-0.746854548536945
"chr9",37489321,37524165,1,"Msantd2",293,-1.19555711458834,0.0177304059329038,-0.55814723572259
"chr19",44493472,44514273,1,"Wnt8b",642,-1.2412758255553,0.0179081847947485,-2.13927070010205
"chrX",116448944,116478783,1,"Cpxcr1",748,-1.54903930876633,0.0179504149386289,-0.117170801623142
"chrX",157540804,157541750,1,"Gm6568",977,-2.02041898425821,0.0179504149386289,-0.623706385029545
"chr11",96351632,96354016,1,"Hoxb2",1223,-1.21584625550279,0.0182246827770103,-2.76517252094909
"chrX",159372195,159385699,1,"Eif1ax",983,-1.39439197978099,0.0185640741622729,-0.421098281356805
"chr5",15883766,15863928,2,"4930519H02Rik",65,-1.47437792920201,0.0186373490630549,-0.129146393739903
"chr4",134704290,134561690,2,"Man1c1",1080,-1.12365631163064,0.0186911430238969,-0.576609885195773
"chrX",152342484,152336852,2,"Tspyl2",938,-1.09267140091823,0.0190960136400989,-1.14141614698143
"chrX",86256219,86250256,2,"Mageb4",563,-1.08834129539988,0.0191281326911268,-0.57053716392182
"chr8",25102194,25039144,2,"Plekha2",227,-1.06695525287603,0.0196258357131767,-0.440780650257691
"chrX",133908425,133932446,1,"Srpx2",769,-1.58571519229451,0.0199707335410217,-0.685268270816704
"chrX",144317966,144374450,1,"Alg13",885,-1.43556177276971,0.0200332124815387,-0.424098026945835
"chrX",96456294,96306178,2,"Hsf3",609,-1.42985812576735,0.0213212507893671,-0.359171100379205
"chrX",136172251,136168984,2,"Tceal8",817,-1.40948714090358,0.0213324094215067,-0.585244876091016
"chrX",136708065,136709868,1,"Tceal1",827,-1.19402627051447,0.0218806392803443,-0.580122258569407
"chrX",106603679,106576509,2,"Cysltr1",710,-1.36890678234256,0.0219872753117072,-0.386731578033403
"chrX",142297505,142299237,1,"Gm5643",872,-1.06916343794044,0.0223866785418187,-0.861269716991783
"chr6",52164831,52162417,2,"Hoxa2",379,-1.2441839854036,0.0227273142956858,-2.18805004414973
"chrX",113297510,113836386,1,"Dach2",743,-1.1488112436413,0.0228927071644377,-0.430780279931116
"chr4",134254106,134251110,2,"Grrp1",1068,-1.11304552213122,0.0232123447712681,-0.973390162962766
"chrX",100572247,100578206,1,"Awat1",628,-1.06423985249973,0.0241066914237818,-0.745731835628353
"chrX",133898429,133891070,2,"Tspan6",768,-1.44426465029853,0.0246765886761049,-0.390512147492992
"chrX",134187501,134208030,1,"Arl13a",775,-1.16362851568405,0.0246765886761049,-0.448439192710106
"chr12",56591059,56594554,1,"C87198",246,-1.12409410961867,0.0248649946793462,-0.722317914415821
"chr9",35421124,35507652,1,"Cdon",260,-1.44371704367441,0.0248649946793462,-0.553487667033152
"chrX",89932852,89930097,2,"4930415L06Rik",568,-2.0246145212092,0.0250889818910669,-0.195731819313918
"chrX",95026682,95022507,2,"Spin4",597,-1.23812385016683,0.025355433438122,-0.735439060619723
"chr2",74691891,74695106,1,"Hoxd10",675,-1.00884273899312,0.0257657985952677,-2.15841540999472
"chr2",74668310,74671599,1,"Hoxd13",672,-1.01408842490058,0.0260712872024222,-1.7969549416939
"chrX",100494291,100516125,1,"Igbp1",626,-1.31347844455356,0.0263090316275426,-1.23585394722531
"chr4",133011506,133078110,1,"Ahdc1",1031,-1.2811793813887,0.0264324874302186,-0.530146553631753
"chrX",73459029,73437315,2,"Haus7",470,-1.44490872544452,0.0268566705115408,-0.751537230245252
"chrX",107792590,107872911,1,"Tent5d",721,-1.35155675523611,0.0273034103472647,-0.332366038695302
"chrX",73757060,73772510,1,"Plxnb3",478,-1.24342542263079,0.0273523074217172,-0.572024296741989
"chrX",139085236,139079249,2,"Serpina7",844,-1.57897590871715,0.0274973828068063,-0.593122546634341
"chr3",53041547,53261679,1,"Lhfp",211,-1.0388304289446,0.0278655725602482,-0.27861009460932
"chr11",98358283,98350718,2,"1700003D09Rik",1283,-1.23803441750038,0.0284077444494573,-0.794682941314711
"chr2",119047119,119104121,1,"Knl1",1226,-2.00882800663546,0.0289512501632815,-0.159268508172445
"chrX",81070644,81097875,1,"Tmem47",553,-1.37686461076151,0.0311615928879743,-0.162975490357301
"chr11",119491235,119461201,2,"A930037H05Rik",1758,-1.01971503906571,0.0318959100730111,-0.299634456222186
"chrX",134757631,134757731,1,"Mir7093",791,-1.2296525779803,0.0318959100730111,-0.738855396455707
"chr1",191218039,191170296,2,"Atf3",1317,-1.12911424264495,0.0332664475577105,-0.572512404789309
"chrX",107948436,107945735,2,"Gm732",722,-1.72438094976787,0.0338099339616526,-0.370219464192323
"chrX",13661363,13667433,1,"Gpr82",124,-1.00834173254507,0.0362047609078408,-0.584926397857193
"chr16",44013852,44013977,1,"Mir3470b",449,-2.3349480253747,0.036559510074796,-0.276365710874938
"chrX",150547445,150547385,2,"Mir3620",916,-1.2478291968639,0.0372226893140515,-0.720951938473894
"chrX",155033292,155027201,2,"Magea2",965,-1.8411593082865,0.0379929731432547,-0.147292690203713
"chrX",100605497,100618493,1,"Arr3",630,-1.10680932432805,0.0380072867586231,-0.51778099002099
"chr2",180334679,180325088,2,"Gata5",1990,-1.04516867534357,0.0384140969736333,-0.659488780062751
"chrX",86044199,86047313,1,"Samt3",561,-1.35140280951783,0.0405292801300516,-0.824316959203053
"chr7",25687002,25705077,1,"Tgfb1",501,-1.12578977745499,0.0413666068278826,-0.440878190381818
"chr9",110946158,110939608,2,"Tdgf1",1204,-1.28311992861073,0.0415763111436519,-0.521707946627709
"chr6",52713729,52766780,1,"Tax1bp1",399,-1.49168835051611,0.0417171494238956,-0.435585574660494
"chr5",32136472,32157840,1,"Fosl2",228,-1.09837082511393,0.04387984198328,-0.439000074523839
"chr5",33657899,33653216,2,"Tmem129",245,-1.54225869775943,0.0447838648457343,-0.76607383344177
"chrX",166510478,166499812,2,"Tceanc",1027,-1.53056579614373,0.0450748345263269,-0.807244713625503
"chr10",60923023,60923113,1,"Mir6408",338,-1.52494013788398,0.0466590439710211,-1.04558542073445
"chr2",60284484,60251993,2,"Cd302",573,-1.51019444487733,0.046696530285214,-0.0892683370056886
"chrX",73774405,73778925,1,"Srpk3",479,-1.72828857159134,0.046696530285214,-0.514804846141314
"chrX",152327493,152294824,2,"Kantr",937,-1.0236940252372,0.0469040929052617,-1.19146311808725
"chr13",112660766,112738752,1,"Slc38a9",883,-1.43518226354233,0.0486219868785684,-0.243487665332418
"chrX",136245080,136247139,1,"Tceal9",822,-1.62701205362974,0.0486428223749385,-0.732683888100758
"chrX",134585654,134588062,1,"Rpl36a",783,-1.8591802548408,0.0496723955636542,-0.35702491698526
